,Episode Length,Episode Length (seconds),Cumulative Pairwise Action Distance
423,96,2.4000000000000004,0.08283481997402407
424,75,1.875,0.061450631454266345
425,64,1.6,0.042557601990248876
426,133,3.325,0.05446819347330127
427,63,1.5750000000000002,0.07763319601063921
428,125,3.125,0.07543599038838464
429,117,2.9250000000000003,0.08488948352533722
430,109,2.725,0.05413931859682088
431,169,4.2250000000000005,0.06451748299049777
432,76,1.9000000000000001,0.06174528871332242
433,76,1.9000000000000001,0.06202001717421353
434,75,1.875,0.08061715345266122
435,104,2.6,0.0572590179171244
436,118,2.95,0.04633014606991672
437,113,2.825,0.08287967921936315
438,147,3.6750000000000003,0.06208013565543986
439,71,1.7750000000000001,0.057946933580496324
440,128,3.2,0.08183473294351334
441,168,4.2,0.08631127312365852
442,111,2.7750000000000004,0.08505829611431599
443,123,3.075,0.07734278143582457
444,64,1.6,0.05357376203041661
445,174,4.3500000000000005,0.060956170731563196
446,145,3.625,0.0983892407953421
447,65,1.625,0.05099001978977161
448,125,3.125,0.04210284522503801
449,82,2.0500000000000003,0.09688598246057137
450,145,3.625,0.08407965750769167
451,129,3.225,0.08551329610286704
452,82,2.0500000000000003,0.12352498853967772
453,138,3.45,0.09546742522622298
454,88,2.2,0.08698088152526741
455,119,2.975,0.06934292012303066
456,144,3.6,0.077593055036984
457,115,2.875,0.040509644741883045
458,120,3.0,0.07521254323389974
459,144,3.6,0.08941848957544903
460,90,2.25,0.06021894910655636
461,96,2.4000000000000004,0.047991563563917025
462,145,3.625,0.05444085687868834
463,145,3.625,0.09236839446217203
464,92,2.3000000000000003,0.050200850504971424
465,120,3.0,0.07102823319874169
466,79,1.975,0.02588642915088332
467,129,3.225,0.056320686778150005
468,133,3.325,0.055853725705613706
469,106,2.6500000000000004,0.06938778143137762
470,90,2.25,0.06492976255233324
471,154,3.85,0.06473974649982298
472,112,2.8000000000000003,0.0776961055748581
473,129,3.225,0.056461709235118236
474,140,3.5,0.062022725821134404
475,97,2.4250000000000003,0.08797492082295184
476,122,3.0500000000000003,0.07934855666086386
477,97,2.4250000000000003,0.07828583837523699
478,81,2.025,0.0832595301861019
479,85,2.125,0.04040354376369033
480,121,3.0250000000000004,0.033428123149416976
481,96,2.4000000000000004,0.10112664278031123
482,113,2.825,0.08368426416227862
483,134,3.35,0.07431412649258942
484,42,1.05,0.025761814022916916
485,109,2.725,0.08141518825813363
486,71,1.7750000000000001,0.05345968331718685
487,143,3.575,0.06917574279155475
488,107,2.6750000000000003,0.08083300485082265
489,124,3.1,0.047489831622167966
490,170,4.25,0.06344881136565737
491,156,3.9000000000000004,0.07425436554619491
492,160,4.0,0.04224495347944975
493,119,2.975,0.0920267393927246
494,96,2.4000000000000004,0.04082347022027854
495,101,2.5250000000000004,0.05643456709929882
496,146,3.6500000000000004,0.06375830921860477
497,144,3.6,0.1056932862167246
498,107,2.6750000000000003,0.07527039076311667
499,123,3.075,0.03838947057500003
500,176,4.4,0.1040545878040066
501,132,3.3000000000000003,0.06548093330147574
502,105,2.625,0.056539951509662026
503,154,3.85,0.06268730493699758
504,100,2.5,0.06918461286028822
505,154,3.85,0.07765025771312803
506,93,2.325,0.04209299673400941
507,110,2.75,0.09015568388793196
508,43,1.075,0.022263431372855465
509,144,3.6,0.07888616654627104
510,112,2.8000000000000003,0.06546347902964163
511,95,2.375,0.05762789726611253
512,118,2.95,0.059253231389584646
513,108,2.7,0.046986881720599824
514,106,2.6500000000000004,0.06774912435053033
515,121,3.0250000000000004,0.09355159105876273
516,92,2.3000000000000003,0.06214241707503135
517,157,3.9250000000000003,0.0700075779352014
518,136,3.4000000000000004,0.0693918080265481
519,31,0.775,0.002800565869546662
520,158,3.95,0.06132386410165929
521,114,2.85,0.0838526869687404
522,59,1.475,0.03878247237527084
523,82,2.0500000000000003,0.04802030837433515
524,136,3.4000000000000004,0.03821269966251096
525,118,2.95,0.05329860804848363
526,110,2.75,0.0782112243701349
527,146,3.6500000000000004,0.10196518043974659
528,101,2.5250000000000004,0.05412904016219371
529,140,3.5,0.07939904645541786
530,89,2.225,0.05105770014309434
531,98,2.45,0.06665226935883717
532,76,1.9000000000000001,0.04066289226387523
533,107,2.6750000000000003,0.04854786921443823
534,117,2.9250000000000003,0.05533979815224208
535,95,2.375,0.05856466793915231
536,143,3.575,0.08086873262071628
537,135,3.375,0.07007463032081454
538,109,2.725,0.09117830099522137
539,136,3.4000000000000004,0.08689170675610834
540,139,3.475,0.05487211109144608
541,78,1.9500000000000002,0.06472910170965158
542,140,3.5,0.051530918882573086
543,141,3.5250000000000004,0.052979106626952086
544,66,1.6500000000000001,0.030523498609179033
545,130,3.25,0.058441220556038044
546,129,3.225,0.08488334283179969
547,92,2.3000000000000003,0.09159532202946372
548,66,1.6500000000000001,0.03493480208300541
549,135,3.375,0.0709145113037947
550,135,3.375,0.08420837719894753
551,136,3.4000000000000004,0.04892323837086644
552,126,3.1500000000000004,0.08462541309870167
553,129,3.225,0.054652782468248305
554,112,2.8000000000000003,0.05558068777710925
555,77,1.925,0.06377212080702496
556,82,2.0500000000000003,0.03688876168038513
557,143,3.575,0.06888120600165258
558,156,3.9000000000000004,0.0508955654710995
559,126,3.1500000000000004,0.09494809790472718
560,142,3.5500000000000003,0.06265615537419024
561,130,3.25,0.042523557646135184
562,78,1.9500000000000002,0.05328863687940826
563,124,3.1,0.07892209562253781
564,103,2.575,0.05443052856822602
565,96,2.4000000000000004,0.050431414569125296
566,95,2.375,0.07916488259774761
567,102,2.5500000000000003,0.05533099383953684
568,59,1.475,0.04341858013620272
569,120,3.0,0.06448761306656589
570,169,4.2250000000000005,0.05619951131641929
571,111,2.7750000000000004,0.08844061732896441
572,118,2.95,0.05258866716342285
573,75,1.875,0.03936377361822083
574,162,4.05,0.08662977080243338
575,112,2.8000000000000003,0.04197341418185102
576,109,2.725,0.05366974676598237
577,78,1.9500000000000002,0.0770333735216617
