,Episode Length,Episode Length (seconds),Cumulative Pairwise Action Distance,Hit Obstacle
481,121,3.0250000000000004,1.1029748685103409,0
482,145,3.625,1.1055384622595916,0
483,83,2.075,1.1200465638158628,0
484,152,3.8000000000000003,2.3981077106197253,0
485,173,4.325,1.15215995708082,0
486,129,3.225,1.1547731743630296,0
487,185,4.625,1.5414996434201054,0
488,138,3.45,1.428223479826466,0
489,158,3.95,1.8008677883464088,0
490,161,4.025,1.3918318181218539,0
491,130,3.25,1.5449301229683086,0
492,103,2.575,1.0481624621805332,0
493,514,12.850000000000001,1.506986401622139,0
494,110,2.75,1.3222734725078444,0
495,93,2.325,0.9479026000963936,0
496,142,3.5500000000000003,1.119970644735861,0
497,131,3.2750000000000004,1.6392324368510935,0
498,146,3.6500000000000004,1.4680218842000683,0
499,93,2.325,1.28734036287037,0
500,305,7.625,4.217058638140698,0
501,137,3.4250000000000003,1.2936145806429422,0
502,128,3.2,1.3185872016256333,0
503,127,3.1750000000000003,1.208491376898075,0
504,134,3.35,1.4017790047594105,0
505,142,3.5500000000000003,1.057893280364775,0
506,119,2.975,1.0696064282466329,0
507,1,0.025,0.0,1
508,122,3.0500000000000003,2.439839432572692,0
509,160,4.0,1.755890543742398,0
510,84,2.1,0.0,1
511,175,4.375,1.1601110310269795,0
512,147,3.6750000000000003,1.5642054143562956,0
513,125,3.125,1.2077471345637414,0
514,226,5.65,1.5080803283250137,0
515,92,2.3000000000000003,1.5968127945099981,0
516,111,2.7750000000000004,0.9634958765934725,0
517,140,3.5,1.3737189337256828,0
518,130,3.25,1.4165114354471455,0
519,129,3.225,1.1868479422502385,0
520,136,3.4000000000000004,1.354647420165786,0
521,5,0.125,0.0,1
522,110,2.75,1.0887713587987877,0
523,138,3.45,1.8331162588863679,0
524,145,3.625,1.9259440269590018,0
525,177,4.425,1.6273858709005098,0
526,158,3.95,1.278390086900119,0
527,140,3.5,1.3097522507830535,0
528,158,3.95,1.8937787736636666,0
529,173,4.325,1.7027384496692883,0
530,125,3.125,0.8944029647196567,0
531,126,3.1500000000000004,0.9843998653923037,0
532,217,5.425000000000001,1.0361594716250062,0
533,157,3.9250000000000003,1.6467550507208975,0
534,152,3.8000000000000003,1.464101428726914,0
535,300,7.5,1.1545950804554452,0
536,100,2.5,1.0053411179606888,0
537,109,2.725,0.9916299875663033,0
